Date,Title,Evaluation,Prob
2022-07-05,IMX score falls to 'moderate low' level in June,negative,0.848250151
2022-07-05,"Alphabet, Meta, Pinterest, Snap pop as Barclays says advertising 'perfect storm is here'",negative,0.972412884
2022-07-06,"iPhone builds stay 'intact,' Wall Street 'materially' underestimates ASPs: Loop Capital",neutral,0.856527448
2022-07-06,Taiwan Semiconductor slips even as Taiwan economy minister says orders are 'very full',negative,0.42742148
2022-07-06,"Apple's 'structural' changes to iPhone supply chain could benefit Sony, others: analyst",negative,0.957421005
2022-07-06,"Apple's 'Lockdown Mode' will protect iPhones, iPads and Macs from state-sponsored hackers",negative,0.534528613
2022-07-06,"Netflix, even with Stranger Things and other hits, may see more subscriber losses",neutral,0.855821371
2022-07-07,"Cerence rises as RBC upgrades, citing 'more reasonable' expectations",positive,0.916645706
2022-07-07,Disney no longer weighing ESPN spin-off - report,positive,0.940976501
2022-07-07,Europe probing big tech's new high-resolution video standard - Reuters,neutral,0.950742543
2022-07-08,"NFL Sunday Ticket still likely headed to streaming, with fall decision ahead",neutral,0.718077004
2022-07-08,"Qualcomm likely to be sole supplier for Samsung Galaxy S23, analyst says",neutral,0.918456972
2022-07-09,Tech Roundup: Musk pulls the plug on his big Twitter deal,neutral,0.87125051
2022-07-10,"Antitrust bill targeting Amazon, Google, Apple may not exit Senate before summer recess",neutral,0.866123617
2022-07-10,"Netflix's 'Stranger Things' keeps swamping streaming ratings, though 'Hustle' adds juice",neutral,0.523394763
2022-07-10,"Apple, HP Enterprise at risk of a huge downside if a recession happens",negative,0.958091319
2022-07-11,"Meta slips as Needham downgrades over 'deteriorating' fundamentals, structural risks",negative,0.947093427
2022-07-11,"Apple slips as Monness, Crespi, Hardt cuts estimates, citing 'towering inferno' economy",negative,0.962570667
2022-07-11,Rivals battle over Champions League soccer rights expected to top $2B,negative,0.935905933
2022-07-11,"Credit Suisse wary on Big Tech earnings, but Oppenheimer highlights charts",positive,0.694460988
2022-07-11,Smartphone shipments seen declining in new Cowen industry outlook,neutral,0.451368421
2022-07-11,Q2 Global PC Shipments fell double digit back on China lockdowns: IDC Report,negative,0.973051965
2022-07-12,Apple cutting trade-in prices may be sign of ongoing 'strong demand',negative,0.971424699
2022-07-12,AAM launches an innovation and transformation ETF,positive,0.526518404
2022-07-13,Apple rises even as report indicates it has ended consulting agreement with Jony Ive,neutral,0.769456863
2022-07-13,"Citi cuts estimates on Apple, citing 'macro woes,' but offers 5 reasons to buy shares",negative,0.900098383
2022-07-13,Apple iPhone sales have remained strong even as smartphone market cools: report,negative,0.936900795
2022-07-14,"Apple's advertising business could be worth $20B by 2026, BofA says",positive,0.934349358
2022-07-14,"House Speaker Nancy Pelosi sells Visa, Apple calls, exercises Nvidia calls",neutral,0.767704427
2022-07-14,"Apple 'most likely' winner of NFL Sunday Ticket rights, could cost $3B per year: report",neutral,0.934297025
2022-07-14,"Apple iPhone 14 demand keeps increasing âin China among retailers, scalpers, analyst says",neutral,0.920374274
2022-07-15,"Snap rises as Monness, Crespi, Hardt sees 'healthy' DAU growth in Q2 amid turmoil",positive,0.847716033
2022-07-16,Tech Roundup: Twitter hits back at Elon Musk; Apple ends ties with a one-time company legend,positive,0.951426744
2022-07-18,Top sticky stocks most immune to big earnings misses and beats,negative,0.581636965
2022-07-18,"Apple rises as Bernstein raises Q3 estimates, citing strong supply, 'healthy' Chinese demand",negative,0.696193516
2022-07-18,"Paramount slips as Morgan Stanley downgrades, citing 'uncertain' path towards growth",positive,0.942499757
2022-07-18,"Apple gains smartphone market share in Q2, even as broader market shrinks",negative,0.957078338
2022-07-18,Apple reportedly planning to slow down hiring into 2023,positive,0.615937293
2022-07-19,"Apple to be fined in Russia over violating antitrust laws, app store abuse: report",negative,0.92130667
2022-07-19,"Apple likely to meet Q3 results, but all eyes on demand as iPhone 14 gets set to launch",negative,0.92277509
2022-07-19,Apple agrees to pay $50M to settle 'butterfly' keyboard lawsuit,neutral,0.714049518
2022-07-20,Google looks to avoid past mistakes with new Glass successor,positive,0.554102361
2022-07-20,"Apple rises even as Morgan Stanley says Mac, Services weakness could hit June quarter",neutral,0.534045637
2022-07-20,"Apple iPhone shipments in China 'surged' in June, following COVID-lockdowns: report",negative,0.94121331
2022-07-20,Apple releases new report highlighting its health and fitness prowess,negative,0.651960254
2022-07-21,Tesla results prove manufacturing prowess; recent megacap rally can continue - NewEdge Wealth,neutral,0.821645677
2022-07-22,"Earnings week ahead: Alphabet, Amazon, Coca-Cola, Microsoft, Ford, Exxon and more",positive,0.892696381
2022-07-22,"Snap dives 40%, hits new 52-week low as analysts slam 'remarkably disappointing' Q2",neutral,0.919938803
2022-07-23,Tech Roundup: Earnings results show mixed messages across the industry,negative,0.967582226
2022-07-23,UBS lists top conviction stock ideas for its favorite sectors,negative,0.963779211
2022-07-24,Apple's rise to $3T called 'cheaper than a cup of coffee',neutral,0.927535415
2022-07-24,Streaming jumps to capture a third of television viewing,positive,0.80898267
2022-07-25,"In this week's earnings tsunami, Wall Street looks for resilience",neutral,0.761190295
2022-07-25,These Big Tech ETFs are in focus as megacap names gear up for earnings,positive,0.906587899
2022-07-25,"Apple, Koss agree to deal before AirPods patent case trial: report",neutral,0.879979432
2022-07-25,"Apple supplier, others asked to operate in 'closed loop' in China to battle Covid: report",neutral,0.841809571
2022-07-27,"Zuckerberg says Apple, Meta in 'deep, philosophical competition' over metaverse: report",neutral,0.86836344
2022-07-27,Israeli spyware firm NSO Group compromised iPhones used by EU staff: report,negative,0.625744283
2022-07-27,Tech firms chart different office-work paths with real estate moves,negative,0.662355721
2022-07-27,All eyes on Apple's Q3 amid looming macro challenges,neutral,0.912067413
2022-07-27,Apple signs Lamborghini exec to accelerate EV efforts - Bloomberg,negative,0.512980998
2022-07-27,"Qualcomm's Amon says company to stay disciplined amid uncertainty, highlights Samsung deal",positive,0.777842164
2022-07-28,"Apple's iPhone, services to take the spotlight with tech giant's quarterly results",positive,0.607187033
2022-07-28,Qualcomm slides as 'weakening' smartphone market concerns grow,positive,0.901269197
2022-07-28,"Bank of America downgrades Verizon, as it waits for '5G to be a thing'",negative,0.965162873
2022-07-28,"Apple expanding in Israel, opening chip development center for Macs",negative,0.92436862
2022-07-28,Apple declares $0.23 dividend,positive,0.713288307
2022-07-28,Apple earnings beat expectations,neutral,0.847179413
2022-07-28,Apple forecasts sales gaining strength after Q3 results top estimates,positive,0.768027604
2022-07-28,Apple expects revenue to 'accelerate' following strong quarterly results,positive,0.951036513
2022-07-29,Apple has its 'Top Gun' moment as analysts praise execution amid challenging environment,positive,0.952398717
2022-07-29,"Hot Stocks: AAPL and XOM gain on earnings, while PG slides and INTC plunges more than 10%",positive,0.912651122
2022-07-29,Intel plummets as analysts downgrade chip giant after 'below standard' quarter,negative,0.951134622
2022-07-29,"Why did Intel stock sink today? Weak results, guidance cause multiple downgrades",negative,0.964750826
2022-07-30,Tech Roundup: Sector bellwethers run the gamut with earnings reports and outlooks,negative,0.970902383
2022-07-31,'Stranger Things' finale puts up scary streaming numbers again,neutral,0.908733964
2022-07-31,'Stranger Things' finale puts up scary streaming numbers again,negative,0.640393972
2022-07-31,UBS reveals its highest conviction stock picks for the rest of 2022,positive,0.828761518
2022-07-31,UBS reveals its highest conviction stock picks for the rest of 2022,negative,0.640393972
2022-08-01,"Apple starts four-part bond sale to fund dividends, buybacks: report",positive,0.828761518
2022-08-01,"Apple starts four-part bond sale to fund dividends, buybacks: report",neutral,0.937536299
2022-08-01,"Micron, Western Digital rise as U.S. considers limiting equipment for Chinese memory chip makers: report",positive,0.787510037
2022-08-01,"Micron, Western Digital rise as U.S. considers limiting equipment for Chinese memory chip makers: report",neutral,0.937536299
2022-08-02,AMD climbs ahead of Q2 results; chip stocks mixed as Taiwan tensions rise,negative,0.484256804
2022-08-03,"Pelosi meets with Taiwan chip leaders, including Taiwan Semiconductor Chairman: report",neutral,0.917199969
2022-08-03,Apple App Store growth shows signs of slowing down,negative,0.957394481
2022-08-04,"Apple accused of retaliating against, mishandling allegations against women: report",negative,0.72493434
2022-08-04,Amazon has surged 40% from its 52-week low on strong AWS performance. Should you buy here?,neutral,0.488321602
2022-08-05,Apple asks suppliers to relabel shipments from Taiwan to China to avoid scrutiny: report,neutral,0.827374876
2022-08-05,"Berkshire Hathaway Q2 earnings to highlight cash, stock holdings and economy",neutral,0.875118256
2022-08-06,Berkshire Hathaway Q2 operating earnings drive up; stock buybacks scaled back,positive,0.937471747
2022-08-06,"Tech Roundup: Pelosi, Taiwan, chips and AMTD Digital's wild stock-price swings",neutral,0.812602043
2022-08-06,"As Apple's App Store revenue slows, company looks to other avenues to boost growth",positive,0.700624883
2022-08-07,"'Stranger Things' keeps trucking in ratings, but Amazon draws some streaming eyes",negative,0.795823812
2022-08-07,Could mobile advertising be Apple's next big thing?,neutral,0.925275803
2022-08-08,"Apple, Microsoft, Palo Alto are Wedbush's top tech picks going into year-end",neutral,0.829897225
2022-08-08,"Apple has spent roughly $200M on deals in two years, down from $1.5B in 2020: report",negative,0.969222605
2022-08-08,Citi updates its Thematic Thirty stock screen,neutral,0.89495337
2022-08-08,"Apple could announce mixed reality headset in January, price it as high as $2,500: analyst",neutral,0.817578733
2022-08-08,New actively managed dividend ETF hits the market,neutral,0.659544945
2022-08-09,"Intel seen as biggest beneficiary of CHIPS Act, but not a 'silver bullet,' BofA warns",positive,0.658744514
2022-08-09,"Defiance ETFs: 'It's a great time to get into the market,' buy tech megacaps and Nvidia",neutral,0.72966826
2022-08-09,"GraniteShares continues single-stock ETF trend with offerings for TSLA, AAPL and COIN",neutral,0.571159899
2022-08-09,"ESPN ending 40-year Big Ten relationship, while Apple and Amazon hunt streaming rights - reports",neutral,0.890740752
2022-08-10,"Foxconn tops estimates, but Apple iPhone partner warns of slowing smartphone demand",negative,0.933201492
2022-08-10,"Apple could raise iPhone 14 average selling price by as much as 15%, top analyst says",positive,0.942551553
2022-08-10,Chips rise as Citi says Micron showing 'classic signs' of a bottom,positive,0.898753822
2022-08-10,"Apple has bounced 30% from its 52-week low, helped by strong earnings. Is it a buy here?",positive,0.743262231
2022-08-10,Apple boosts in-house podcasting after signing deal with Futuro Studios: report,positive,0.921546161
2022-08-11,Apple reportedly tells iPhone partners to crank up production plans,neutral,0.565884829
2022-08-12,Cognex slips as J.P. Morgan downgrades citing 'softening demand' seen in Q2,negative,0.937175453
2022-08-12,Is Apple recession-proof? Bernstein says to watch the iPhone 14 launch for clues,neutral,0.788513303
2022-08-12,"Meta and Apple fight over ad privacy now, but considered partnering - WSJ",negative,0.579526663
2022-08-12,YouTube eyeing 'channel store' video market to offer other streamers - WSJ,neutral,0.686819911
2022-08-13,"Tech Roundup: Musk, Twitter, Disney and Apple make some waves",neutral,0.913629472
2022-08-14,"Streaming ratings show still more eyeballs for 'Stranger Things,' Amazon hits",neutral,0.72831893
2022-08-15,"Apple likely to include advertising in Maps, TV, Books to help boost revenue: report",positive,0.639261544
2022-08-15,Temporary power outage at Foxconn plant in China could impact iPad assembly: top analyst,negative,0.845314801
2022-08-15,Judge approves Apple's $30M settlement for not paying retail workers during security checks: report,negative,0.91005522
2022-08-16,Apple slips after reportedly laying off 100 recruiters amid economic slowdown,negative,0.968648255
2022-08-16,"Sandell Asset Management adds new stakes in Apple, Gold ETF; exits Electronic Arts, Caesars Entertainment",neutral,0.878875554
2022-08-16,Apple screen supplier will 'make adjustments' as Sichuan province deals with power outage,negative,0.605621397
2022-08-16,Apple to start collecting 'Netflix tax' in Chicago next month: report,neutral,0.942312717
2022-08-16,"Apple's massive base of devices, loyal users at heart of Credit Suisse upgrade",neutral,0.725260735
2022-08-17,"Apple reportedly in talks to produce watches, MacBooks in Vietnam",neutral,0.875879943
2022-08-17,Apple seeing 'slight' supply chain improvement with iPhone 14 on deck,positive,0.929914832
2022-08-17,Apple looking at September 7 for iPhone 14 launch event: report,neutral,0.94695878
2022-08-18,Loup Ventures: Apple has 40%+ upside from here over next couple years,positive,0.742024243
2022-08-18,Apple can 'minimize' recession impact on the iPhone 14 with an earlier launch: analyst,neutral,0.783794761
2022-08-18,Apple could see another 30% upside if it surpasses its December 2021 highs: BofA,negative,0.488241553
2022-08-19,Apple slips even as KeyBanc says sell-through 'remains healthy' with iPhone 14 on tap,negative,0.731266618
2022-08-21,Streaming takes over as top use of TV viewing,neutral,0.93190372
2022-08-22,Worsening drought seen as next big threat of economic disruption,negative,0.790511072
2022-08-22,"Apple expands self-service repair to Macs, with tools available for purchase tomorrow",positive,0.585897386
2022-08-22,Apple employees push back against return-to-office mandate with petition,neutral,0.38826105
2022-08-23,"Apple plans to narrow iPhone 14 production lag between China, India",positive,0.63105756
2022-08-24,Apple increasing iPhone 14 build plans due to continued market share gains: Susquehanna,positive,0.89015764
2022-08-24,Apple saw 147% growth in premium Chinese smartphone market in Q2: Counterpoint Research,positive,0.931703568
2022-08-24,Apple sends out invitations for September 7 product event,neutral,0.923584223
2022-08-26,Electronic Arts pares gain after report that Amazon not expected to make takeover offer (update),neutral,0.541776896
2022-08-26,"Apple's new iPad Pro, MacBook Pro set for mass production this year: analyst",neutral,0.882277787
2022-08-26,DOJ in 'early stages' of drafting antitrust complaint against Apple: report,neutral,0.787137985
2022-08-28,"Netflix rolls, sweeping streaming ratings again with help from 'Virgin River'",positive,0.941817045
2022-08-29,iPhone 14 launch seen as 'pivotal' for Apple given weakening global economy: Wedbush,positive,0.855397224
2022-08-29,Apple may use Reality verbiage in name for upcoming headset: report,neutral,0.948597372
2022-08-29,Qualcomm slips even as EU will not appeal scrapped fine: report,negative,0.873731315
2022-08-29,Apple iPad manufacturer restarts factory production in Sichuan province amid heat wave: report,negative,0.925186634
2022-08-30,HP likely to see impact of 'PC slowdown' in Q3 but printer margins may surprise,negative,0.868325591
2022-08-31,Apple & Netflix see a leadership shakeup with Horvath out and Gorman & Naylor in,neutral,0.832537353
2022-08-31,"Apple iPhone 14 pricing is a 'key focus' for investors going into launch, BofA says",neutral,0.832968891
2022-08-31,Apple exec leaves DiDi Global board of directors following $1B investment,neutral,0.718795955
2022-09-01,"In confusing market, take the long view and stick with 'old' tech like Apple, Microsoft - Defiance ETFs",neutral,0.927362323
2022-09-01,Apple has fallen 9% in the past two weeks ahead of its iPhone 14 launch. Is it a buy here?,negative,0.947541833
2022-09-02,iPhone crown: Over half of America is using smartphones made by Apple,neutral,0.92562747
2022-09-02,"Broadcom rises as analysts praise 'solid' guidance, robust data center demand",positive,0.94206053
2022-09-02,Institutional investors positioned 'neutral/negative' on Apple prior to iPhone event: MS,negative,0.7132833
2022-09-02,"Aurora Innovation soars 18% after CEO floats potential sale to Apple, Microsoft",positive,0.555440485
2022-09-02,"Catalyst watch: Key events for Apple, Moderna, Nike and Bausch + Lomb",neutral,0.918607295
2022-09-02,"Why did Aurora Innovation stock boom today? CEO floats possible sale to Apple, Microsoft",neutral,0.933816373
2022-09-06,Vietnam credit ratings raised at Moody's on resilience to macro shocks,positive,0.924941003
2022-09-06,"Apple seeing 'significant boost' in advertising business, report says",positive,0.943145335
2022-09-06,"Apple expected to unveil new iPhones, Apple Watches, AirPods at September event",neutral,0.910259068
2022-09-06,"Monness, Crespi, Hardt wonders if consumers are ready to 'splurge' ahead of iPhone event",neutral,0.884707034
2022-09-06,"Google sends out invites for October 6 event, expected to unveil Pixel 7, Pixel Watch",neutral,0.941781402
2022-09-06,"Apple ordered to stop selling iPhones without battery charger in Brazil, fined $2.4M (update)",negative,0.809337258
2022-09-07,Apple cuts shipment forecasts for new MacBook Pro up to 30%: analyst,negative,0.835492432
2022-09-07,"Apple's iPad, MacBook production at risk with new Chinese Covid lockdowns",negative,0.959842503
2022-09-07,"Antitrust bill appears to be stalling on tech industry opposition, Klobuchar says",negative,0.954459608
2022-09-07,Globalstar jumps on news it will provide Apple emergency satellite service (updated),neutral,0.904263377
2022-09-07,"Apple shows off updates to iPhone, AirPods, Apple Watch lines, including extreme sports version",neutral,0.928340971
2022-09-07,New iPhones seen setting Apple up for a big holiday season with consumers,positive,0.907236814
2022-09-08,"Apple event 'largely' met expectations analysts say, except one iPhone-related surprise",positive,0.824199915
2022-09-08,Apple iPhone 14 available for Russians to buy thanks to country's import scheme: report,neutral,0.741066277
2022-09-08,"China will not invade Taiwan within the next five years, Intel CEO predicts",neutral,0.843252599
2022-09-08,Apple will gain market share by maintaining iPhone pricing - Loup Ventures' Gene Munster,positive,0.742002904
2022-09-09,Apple warned by GOP lawmakers of further ire if it gets chips from Chinese company: report,negative,0.936444104
2022-09-09,Qualcomm rises as EU watchdog confirms it won't appeal scrapped $1B fine over iPhone deal,negative,0.819245994
2022-09-09,"Alibaba, JD.com gain as Chinese tech stocks seek upbeat end to week",positive,0.791359842
2022-09-09,"Apple rises as iPhone 14 delivery estimates creep into October in U.S., other countries",positive,0.888879001
2022-09-09,"Micron, Nvidia lead semiconductors higher as GOP warns Apple, Biden visits Intel plant",positive,0.674768746
2022-09-10,Good news for bulls: stocks still holding up over bonds,positive,0.922130287
2022-09-10,Tech Roundup: Apple connects with the iPhone 14; Musk's Twitter drama drags on,negative,0.513226569
2022-09-11,'Sandman' keeps Netflix in streaming-ratings lead as 'Stranger Things' withdraws,neutral,0.460551679
2022-09-12,Increased restrictions on selling chip equipment to China could be 'last bit of bad news',negative,0.950836957
2022-09-12,"iPhone 14 pre-order demand is 'robust,' tracking 'slightly ahead' of iPhone 13: Wedbush",positive,0.954306483
2022-09-12,Apple to close UK stores for Queen Elizabeth II's state funeral next Monday,negative,0.874560654
2022-09-13,"U.S. considering sanctions to deter China from invading Taiwan, EU also pressured: report",neutral,0.722324669
2022-09-14,Apple plans to use TSMC chip tech in iPhones and Macbooks next year - Nikkei,neutral,0.776521921
2022-09-14,"Apple iPhone cycle begins on positive side of forecasts, Morgan Stanley says",positive,0.845831394
2022-09-15,"Apple, Amazon join those passing on LIV Golf rights - WSJ",neutral,0.915124655
2022-09-19,Apple ticks up as tech giant likely to increase iPhone 14 Pro shipment forecast: analyst,positive,0.936952174
2022-09-19,Apple reportedly seeing bugs causing iPhone 14 Pro Max camera to crash,negative,0.942173839
2022-09-19,"Apple's satellite phone ambitions could mean new users, boon for Globalstar - FT",positive,0.37359336
2022-09-20,Musk seeks sanctions exemption to bring satellite internet to Iran,neutral,0.773276985
2022-09-20,Apple raising app store prices in Europe and Asia next month,positive,0.481248289
2022-09-20,Apple helps Taiwan exports unexpectedly rise in August due to iPhone launch: report,positive,0.611915469
2022-09-20,"Apple slips even as Wedbush notes iPhone 14 seeing 'brisk sales,' wait times widening",positive,0.570450842
2022-09-20,"Spotify launches audiobook sales, facing off with tech rivals",positive,0.882045209
2022-09-20,Apple erases losses as analyst suggests it could offer positive outlook due to iPhone mix,positive,0.695236027
2022-09-20,Democratic & Republican lawmakers' stock picks look to be capitalized on by two ETFs,neutral,0.653714359
2022-09-21,"Apple may shift a quarter of iPhone production to India by 2025, J.P.Morgan estimates",neutral,0.722735167
2022-09-21,"Micron, Western Digital slump as Mizuho downgrades over price declines, weak data center",negative,0.965687752
2022-09-21,"Apple likely benefiting from carrier incentives on iPhone 14, BofA says",positive,0.940944135
2022-09-22,Apple facing added pressure from U.S. Senators over potential Chinese memory chip deal,negative,0.954733372
2022-09-23,Apple replaces Pepsi as Super Bowl halftime show sponsor,neutral,0.764540255
2022-09-26,Apple confirms iPhone 14 production in India as it diversifies away from China,positive,0.918471515
2022-09-26,"Apple, Oprah Winfrey to end content partnership",neutral,0.82930696
2022-09-26,Apple ekes out gains as J.P. Morgan points to strong iPhone 14 sales volume,positive,0.932280242
2022-09-27,Taiwan Semiconductor rises even as 'major' customers may cut back 2023 orders: report,negative,0.706229925
2022-09-27,"Chips mixed as Intel unveils new data center GPUs, Gelsinger bemoans existing offerings",negative,0.905719101
2022-09-27,Stock futures slide amid report Apple is ditching iPhone production boost,negative,0.962851763
2022-09-28,Apple suppliers fall on report firm is ditching iPhone production boost,negative,0.962762773
2022-09-28,"4 stocks to watch on Wednesday: Apple, UiPath and more",neutral,0.916421294
2022-09-28,Apple stock could test June lows,negative,0.95430702
2022-09-28,"Apple falls on iPhone 14 worries, Wedbush's Ives says iPhone Pro model is 'key' focus",positive,0.774223804
2022-09-28,"Apple pulls VK apps from App Store, Russia demands explanation",negative,0.674258113
2022-09-28,"Taiwan Semiconductor asked for 2023 price increase from Apple, tech giant said no: report",positive,0.786675155
2022-09-29,Apple falls as BofA hits it with rare downgrade on worries over weaker consumer demand,negative,0.939155161
2022-09-29,"Cirrus Logic, Skyworks, Qorvo most likely to be impacted from lower iPhone sales: BofA",negative,0.848957479
2022-09-29,"Rosenblatt upgrades Apple, citing 'substantial interest' in high-end iPhone, Apple Watch",positive,0.864350379
2022-09-29,"Semiconductors plunge as PC weakness continues, BofA downgrades Apple",negative,0.959655285
2022-09-29,Apple procurement chief leaving after crude remarks on viral TikTok video surface: report,neutral,0.732978642
2022-09-30,Watch Apple and Tesla for a tradable bottom in the stock market - BTIG,neutral,0.558142424
2022-09-30,Apple iPhone 14 demand is strengthening as Pro lead times continue to expand: Evercore,positive,0.949367583
2022-10-03,Sony set to make 2M PlayStation VR2 units by March 2023: report,neutral,0.896616518
2022-10-03,App Store sees 'worst decline in history of data' as September net revenue falls 5%: MS,negative,0.973348439
2022-10-03,"Italian court scraps fines on Apple, Amazon over alleged sales collusion: report",negative,0.921066642
2022-10-03,Apple dealt blow as SCOTUS declines to hear appeal over Qualcomm patents,negative,0.948772192
2022-10-04,"Apple iPhone exports from India double, surpass $1B: report",positive,0.886883318
2022-10-04,Foxconn 'cautiously optimistic' about Q4 as it reports record September results,positive,0.913591683
2022-10-04,"Apple, others required to use USB-C charging port by 2024 as EU passes reform",neutral,0.931840003
2022-10-04,"Micron spending plans, 'cautious optimism' from Apple partner lead semiconductors higher",positive,0.907963574
2022-10-05,"Apple asks suppliers to shift some AirPods, Beats production to India",neutral,0.7858482
2022-10-05,Taiwan Semiconductor rises as Morgan Stanley calls it 'the enabler of future technology',positive,0.837419748
2022-10-05,Advanced Micro Devices edges up even as worries over data centers emerge,positive,0.842102468
2022-10-06,"Apple slips as UBS says iPhone wait times easing, indicating 'flattish unit growth'",positive,0.824838817
2022-10-06,"Apple antitrust fine cut drastically by French court, now worth $366M: report",negative,0.734574318
2022-10-06,"Google launches Pixel 7 phones at $599 and $899, and Pixel Watch at $350 and $400 (updated)",neutral,0.939100802
2022-10-06,"With earnings on tap, tech titans like Microsoft and Intel are coming off 52-week-lows",negative,0.731062829
2022-10-07,Apple discussing 2nm chips with Taiwan Semi for production as soon as 2025: report,neutral,0.894888341
2022-10-07,"AppLovin slips as Needham starts coverage, but sees further competition with Apple, Google",negative,0.949538946
2022-10-07,"Samsung, SK Hynix may be exempt from restrictions on Chinese memory chipmakers: report",neutral,0.926343501
2022-10-08,Tech earnings to show if 'awful few months' will linger into next year,positive,0.758243322
2022-10-08,Tech Roundup: Elon Musk keeps the Twitter drama raging,neutral,0.914202988
2022-10-09,"Streaming spreads the wealth, as several shows hit 1B minutes",neutral,0.665681541
2022-10-10,Earnings season kicks off with gloomy expectations,negative,0.964321554
2022-10-10,"Apple iPad may see near-term COVID headwinds as demand slows, BofA says",negative,0.969060481
2022-10-10,"5 stocks to watch for Monday: Ford, GM, Apple and more",neutral,0.90714407
2022-10-10,"Meta Platforms set to show metaverse vision at Connect conference: Monness, Crespi, Hardt",neutral,0.918155074
2022-10-10,"Apple sees strong Mac growth in Q3, other PC vendors shrink on weak demand, supply: IDC",negative,0.957543671
2022-10-11,Apple slips even as KeyBanc raises estimates on strong iPhone 14 Pro sales,negative,0.802441418
2022-10-11,"Qorvo slips on Wells Fargo downgrade, citing worries over sentiment, smartphone exposure",negative,0.946728826
2022-10-11,Worldwide PC shipments sink Q3 on uneven supply and slowing demand,negative,0.973253608
2022-10-11,Skyworks Solutions slips as Wells Fargo downgrades on worries over slowing 5G growth,negative,0.964422882
2022-10-12,Citi lists five reasons not to be spooked by Apple this Halloween,neutral,0.879935086
2022-10-12,Apple and Meta poised to be winners when tech market turns - Loup Ventures' Gene Munster,positive,0.554463625
2022-10-12,Apple said holding back new benefits to unionized retail store employees,negative,0.868504405
2022-10-12,Spotify dips lower on report that TikTok parent Bytedance plans expanding music-streaming,negative,0.96055913
2022-10-13,"Apple bringing iCloud Photos, Apple Music, Apple TV to Microsoft platforms",neutral,0.929840386
2022-10-13,Meta Platforms slips even as Bernstein names it the firm's top pick,negative,0.961197853
2022-10-13,Microsoft rebrands Microsoft Office as Microsoft 365,neutral,0.936769187
2022-10-13,Apple Card to introduce high-yield savings account with Goldman Sachs,neutral,0.761559069
2022-10-14,"Apple's mixed reality headset to include iris scanning for payments, logging in: report",neutral,0.882624388
2022-10-14,Chip-stock swoon leads slate of broad tech losses,negative,0.946047068
2022-10-15,Tech Roundup: Chip stocks feel the heat from new U.S. rules about business with China,neutral,0.539082348
2022-10-15,"Apple Q4 earnings to benefit from iPhone 14 Pro strength, Credit Suisse says",positive,0.953522146
2022-10-16,Netflix's 'Cobra Kai' kicks over streaming-show rivals,neutral,0.656488001
2022-10-17,Apple pauses plans to implement China's YMTC chips amid new U.S. export regulations,positive,0.853562117
2022-10-17,Apple slated to unveil new iPad Pro in 'matter of days': report,neutral,0.933978379
2022-10-17,Apple named top pick at Morgan Stanley even as consumer risk concerns continue to rise,positive,0.884925783
2022-10-18,"Barclays upgrades Jamf Holding, downgrades UiPath, Walkme, Pegasystems, Descartes",neutral,0.902874231
2022-10-18,Apple restores Russia-backed apps to App Store: report,neutral,0.824108601
2022-10-18,Google boosting device production as Apple keeps taking share from Samsung: report,positive,0.915611684
2022-10-18,"Apple unveils new cheaper Apple TV 4K, iPad Pro with M2 processor, redesigned iPad",positive,0.678340435
2022-10-18,Apple erases gains as it reportedly cuts iPhone 14 Plus production shortly after debut,negative,0.970528841
2022-10-19,Foxconn ramps up electric vehicle push and eyes Tesla as a partner,positive,0.822077453
2022-10-19,Taiwan Semiconductor considers expansion into Japan as geopolitical risk rises: report,neutral,0.527688801
2022-10-19,Chips mostly lower as yields rise; ASML guidance buoys semiconductor equipment stocks,negative,0.67458111
2022-10-20,Apple announces Fitness+ coming to iPhones starting next week,neutral,0.822591603
2022-10-21,10-year Treasury yield has a path to 4.5% that could herald the stock market bottom,negative,0.488671094
2022-10-21,Foxconn says production at iPhone factory is normal amid COVID restrictions: report,neutral,0.792708874
2022-10-21,Apple hardware design chief Evans Hankey leaving: report,neutral,0.535608947
2022-10-21,"Earnings week ahead: Apple, Alphabet, Amazon, Meta, Boeing and more",neutral,0.93369633
2022-10-21,S&P 500 gains over 4% for the week amid hopes of Fed easing up on rate-hiking spree,positive,0.781897247
2022-10-22,"Tech Roundup: Netflix, IBM lead start of tech earnings parade; Musk and Twitter continue on their march",neutral,0.824131906
2022-10-23,"Apple expected to beat earnings forecasts, set tone for a big end to the year",positive,0.939812422
2022-10-23,"Broadcast gets a sports bump, but streaming still holds TV usage crown",neutral,0.828261673
2022-10-24,PayPal rolls out option for U.S. accounts to log in without passwords via Apple devices,neutral,0.792093992
2022-10-24,"Apple hiking U.S. prices for Music, TV for the first time",positive,0.700691998
2022-10-25,Intel's Mobileye self-driving unit expected to go public this week: what to know,neutral,0.941657424
2022-10-25,Strong megacap earnings could trigger year-end rally - Defiance ETFs,negative,0.74402988
2022-10-25,"Apple's media price hike drives positives for Spotify, Warner Music - analysts",positive,0.904998839
2022-10-25,"As Apple, Microsoft and Alphabet report results, tech stocks face 'a moment of truth'",neutral,0.401776701
2022-10-25,"Nvidia, Advanced Micro Devices lead chips higher as investors await Mobileye IPO",positive,0.865868688
2022-10-27,"Apple: Results expected to beat forecasts, but outlook will set tone for next year",positive,0.909212768
